index,x_px,y_px,z_norm,x_norm,y_norm
249,320.6145935058594,189.90749716758728,0.018347663804888725,0.6262003779411316,0.31651249527931213
250,276.1981201171875,248.3685314655304,-0.052427347749471664,0.5394494533538818,0.41394755244255066
251,351.0873718261719,161.25481724739075,0.08955518901348114,0.6857175230979919,0.26875802874565125
252,298.9127502441406,197.16968536376953,0.002481586067005992,0.5838139653205872,0.3286161422729492
253,306.4665222167969,197.41491079330444,0.003663688665255904,0.5985674262046814,0.3290248513221741
254,313.92291259765625,197.3000943660736,0.008046234026551247,0.6131306886672974,0.3288334906101227
255,324.0400390625,193.2153582572937,0.020934347063302994,0.6328907012939453,0.3220255970954895
256,292.4126281738281,196.1816668510437,0.004025563132017851,0.5711184144020081,0.3269694447517395
257,310.6249084472656,175.91130137443542,-0.004688357934355736,0.6066892743110657,0.2931855022907257
258,301.4070129394531,177.05227732658386,-0.004575585480779409,0.5886855721473694,0.29508712887763977
259,319.02606201171875,177.1685242652893,0.0004439493059180677,0.6230977773666382,0.2952808737754822
260,324.3071594238281,180.23173213005066,0.007017756812274456,0.6334124207496643,0.3003862202167511
261,330.76824951171875,198.8778591156006,0.029244378209114075,0.6460317373275757,0.331463098526001
262,300.7263488769531,309.58603620529175,0.007092130836099386,0.5873561501502991,0.5159767270088196
263,323.5744934082031,188.1134033203125,0.023119011893868446,0.6319814324378967,0.3135223388671875
264,354.46368408203125,194.052654504776,0.09935572743415833,0.6923118829727173,0.32342109084129333
265,340.0670471191406,193.7100112438202,0.04462483152747154,0.6641934514045715,0.3228500187397003
266,307.02508544921875,233.74611139297485,-0.008912595920264721,0.5996583700180054,0.38957685232162476
267,278.3760681152344,269.86300349235535,-0.038040950894355774,0.5437032580375671,0.4497716724872589
268,277.18133544921875,276.48884654045105,-0.02896980568766594,0.5413697957992554,0.4608147442340851
269,288.46478271484375,271.2280333042145,-0.028438812121748924,0.5634077787399292,0.4520467221736908
270,294.8864440917969,273.2749342918396,-0.017068680375814438,0.5759500861167908,0.45545822381973267
271,285.2331848144531,276.02012157440186,-0.022904757410287857,0.5570960640907288,0.4600335359573364
272,291.4163513183594,276.1176824569702,-0.012637561187148094,0.5691725611686707,0.4601961374282837
273,305.4988708496094,283.35222601890564,0.006354090757668018,0.5966774821281433,0.4722537100315094
274,274.9422607421875,245.25638222694397,-0.08172360062599182,0.536996603012085,0.4087606370449066
275,275.7480773925781,237.36360669136047,-0.08737055957317352,0.5385704636573792,0.39560601115226746
276,335.58563232421875,175.41934847831726,0.010355722159147263,0.6554406881332397,0.29236558079719543
277,290.1979064941406,214.10120129585266,-0.013303232379257679,0.5667927861213684,0.35683533549308777
278,294.0075988769531,240.2636468410492,-0.04191521182656288,0.5742335915565491,0.40043941140174866
279,294.14154052734375,235.6607973575592,-0.03747722506523132,0.5744951963424683,0.392767995595932
280,329.5724792480469,231.19293451309204,0.01122214924544096,0.6436962485313416,0.38532155752182007
281,274.76824951171875,226.7409324645996,-0.07881932705640793,0.5366567373275757,0.377901554107666
282,316.39678955078125,167.44580268859863,-0.017928140237927437,0.6179624795913696,0.27907633781433105
